token_type	n_tokens	n_hit	mean_left	mean_right	net_score	frac_hit	frac_left	frac_right	frac_tie	frac_unknown	maj_side
chaiir	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chaim	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chain	12	12	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chair	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chairal	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chakain	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chakeey	1	1	57.000000	0.000000	57.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chakod	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chal	38	38	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chalaiin	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chald	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chalg	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chalkain	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chalkeedy	1	1	57.000000	0.000000	57.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chalkeeedy	1	1	57.000000	0.000000	57.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chalkeey	1	1	57.000000	0.000000	57.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chalolky	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chaloly	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chalr	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chals	1	1	53.000000	0.000000	53.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chalsain	1	1	53.000000	0.000000	53.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chaltar	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chaly	4	4	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cham	17	17	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chan	7	7	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chap	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chapchy	1	1	51.000000	2.000000	49.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
char	52	52	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
charain	2	2	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
charam	2	2	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chary	4	4	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chas	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chataiin	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcfhal	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcfhdy	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcfheor	1	1	57.000000	24.000000	33.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcfhey	1	1	57.000000	24.000000	33.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcfhhy	3	3	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcfhol	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcfhor	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcfhy	2	2	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcheey	1	1	63.400000	24.000000	39.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcheky	1	1	60.400000	24.000000	36.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chchetal	1	1	60.400000	24.000000	36.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chchky	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chchoty	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chchs	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chchsty	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chchty	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chchy	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckaiin	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckh	1	1	69.000000	47.000000	22.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckhaiin	2	2	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckhal	2	2	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckhaly	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckham	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckhd	3	3	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckhdy	12	12	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckheal	1	1	57.000000	24.000000	33.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckhedy	10	10	57.000000	24.000000	33.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckheed	1	1	60.000000	24.000000	36.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckheey	1	1	60.000000	24.000000	36.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckheody	1	1	57.000000	24.000000	33.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckhey	26	26	57.000000	24.000000	33.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckhhy	7	7	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckhod	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckhoda	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckhody	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckhol	2	2	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckhor	2	2	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckhs	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckhy	106	106	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckhyd	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckhyfchy	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chckshy	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcpaiin	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcpham	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcphar	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcphdar	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcphdy	2	2	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcphedy	2	2	57.000000	24.000000	33.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcphey	3	3	57.000000	24.000000	33.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcphhdy	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcphhy	3	3	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcphol	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcphy	11	11	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcpy	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcs	1	1	51.000000	24.000000	27.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcta	1	1	51.000000	31.000000	20.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcth	2	2	69.000000	54.000000	15.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcthaiin	1	1	51.000000	31.000000	20.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcthal	2	2	51.000000	31.000000	20.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chctham	2	2	51.000000	31.000000	20.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcthar	1	1	51.000000	31.000000	20.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcthd	1	1	51.000000	31.000000	20.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcthdy	3	3	51.000000	31.000000	20.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcthed	1	1	57.000000	31.000000	26.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcthedy	7	7	57.000000	31.000000	26.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcthey	5	5	57.000000	31.000000	26.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcthhy	6	6	51.000000	31.000000	20.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcthihy	1	1	51.000000	31.000000	20.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chctho	3	3	51.000000	31.000000	20.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcthody	3	3	51.000000	31.000000	20.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcthor	1	1	51.000000	31.000000	20.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcthso	1	1	51.000000	31.000000	20.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcthy	66	66	51.000000	31.000000	20.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chcty	1	1	51.000000	31.000000	20.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chd	6	6	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chda	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdaiin	13	13	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdaiirsainy	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdail	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdain	8	8	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdair	2	2	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdairod	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdal	16	16	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdalal	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdalchdy	1	1	51.000000	2.000000	49.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdaldy	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdalkair	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdalor	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdaly	2	2	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdam	9	9	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdar	16	16	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdchdy	1	1	55.000000	0.000000	55.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdchol	1	1	55.000000	0.000000	55.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chddy	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdedy	2	2	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdo	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdody	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdol	2	2	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdolaiin	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdor	6	6	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdos	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdy	114	114	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdykchedy	1	1	60.400000	4.000000	56.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdypdaiin	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chdyshdy	1	1	51.000000	0.000000	51.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
che	2	2	127.600000	0.000000	127.600000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chead	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheaiin	2	2	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheain	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheal	19	19	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chealol	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chealor	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chealror	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chealy	3	3	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheam	4	4	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheamar	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheamy	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chean	2	2	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chear	36	36	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheary	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheas	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
checfhy	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chechdaiin	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chechey	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chechol	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chechy	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
checkhd	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
checkhdy	2	2	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
checkhed	2	2	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
checkhedy	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
checkhey	8	8	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
checkho	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
checkhol	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
checkhy	39	39	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
checphedy	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
checphey	2	2	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
checthal	1	1	60.400000	3.000000	57.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chectham	1	1	60.400000	3.000000	57.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
checthdy	1	1	60.400000	3.000000	57.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
checthedy	2	2	60.400000	3.000000	57.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
checthey	3	3	60.400000	3.000000	57.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
checthy	26	26	60.400000	3.000000	57.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
ched	18	18	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheda	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedacphy	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedady	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedaiiin	2	2	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedaiin	23	23	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedain	18	18	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedair	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedal	17	17	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedalkedy	1	1	63.400000	0.000000	63.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedaly	3	3	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedam	5	5	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedan	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedar	23	23	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedas	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedchey	1	1	64.400000	0.000000	64.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedchy	1	1	64.400000	0.000000	64.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedees	1	1	63.400000	0.000000	63.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedey	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedkain	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedkaly	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedkel	1	1	63.400000	0.000000	63.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedky	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedl	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedo	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedol	5	5	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedor	2	2	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedos	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheds	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedy	417	417	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedydy	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedykar	1	1	60.400000	2.000000	58.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedyl	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedyor	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedyr	1	1	60.400000	0.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedyteokain	1	1	61.150000	2.000000	59.150000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedytey	1	1	60.400000	2.000000	58.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chedyty	1	1	60.400000	2.000000	58.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
chee	1	1	103.000000	0.000000	103.000000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheeaiin	2	2	63.400000	0.000000	63.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheeal	1	1	63.400000	0.000000	63.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheear	1	1	63.400000	0.000000	63.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheecpheey	1	1	63.400000	0.000000	63.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheecthy	1	1	63.400000	3.000000	60.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheed	2	2	63.400000	0.000000	63.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheedaiin	3	3	63.400000	0.000000	63.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheedar	3	3	63.400000	0.000000	63.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheedy	50	50	63.400000	0.000000	63.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheeeal	1	1	63.400000	0.000000	63.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheeedaiin	1	1	63.400000	0.000000	63.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheeen	1	1	63.400000	0.000000	63.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheeeo	1	1	63.400000	0.000000	63.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheeetchol	1	1	63.400000	7.000000	56.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheeety	1	1	63.400000	0.000000	63.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheeey	7	7	63.400000	0.000000	63.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheef	2	2	63.400000	0.000000	63.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
cheefar	1	1	63.400000	0.000000	63.400000	1.000000	1.000000	0.000000	0.000000	0.000000	left
