idx	token	length	freq	H1_local_bits	n_rules	rule_ids	family_signature	best_pmi_partner
4671	otey	4	47	9.303003	0			
4672	dalorain	8	1	14.857592	0			
4673	ytshedy	7	2	13.857592	0			
4674	ykeody	6	12	11.272630	0			
4675	oykeedy	7	1	14.857592	0			
4676	chedy	5	417	6.153689	1	chargram:che:left	chargram:che:left	
4677	tedy	4	37	9.648139	0			
4678	chcthy	6	66	8.813198	0			
4679	otam	4	41	9.500040	0			
4680	ot	2	8	11.857592	0			
4681	ytaiin	6	31	9.903396	0			
4682	otas	4	4	12.857592	0			
4683	shetcheodchs	12	1	14.857592	0			
4684	ochedy	6	6	12.272630	0			
4685	oteody	6	33	9.813198	0			
4686	chedy	5	417	6.153689	1	chargram:che:left	chargram:che:left	
4687	chody	5	63	8.880312	0			
4688	daiin	5	621	5.579143	0			
4689	sheody	6	38	9.609665	0			
4690	ykar	4	29	9.999611	0			
4691	chef	4	1	14.857592	1	chargram:che:left	chargram:che:left	
4692	tar	3	33	9.813198	0			
4693	chor	4	140	7.728309	0			
4694	ar	2	297	6.643273	0			
4695	aldar	5	2	13.857592	0			
4696	chdy	4	114	8.024702	0			
4697	daldar	6	1	14.857592	0			
4698	chepy	5	6	12.272630	1	chargram:che:left	chargram:che:left	
4699	yteedy	6	22	10.398161	0			
4700	ypchey	6	4	12.857592	0			
4701	pchedy	6	29	9.999611	0			
4702	yfor	4	2	13.857592	0			
4703	y	1	113	8.037413	0			
4704	sheey	5	115	8.012102	0			
4705	or	2	266	6.802310	0			
4706	air	3	57	9.024702	0			
4707	yteey	5	23	10.334030	0			
4708	cheody	6	61	8.926855	1	chargram:che:left	chargram:che:left	
4709	ar	2	297	6.643273	0			
4710	sheo	4	42	9.465275	0			
4711	qody	4	13	11.157153	0			
4712	chckhy	6	106	8.129672	0			
4713	chdy	4	114	8.024702	0			
4714	choty	5	28	10.050237	0			
4715	shecthy	7	18	10.687667	0			
4716	y	1	113	8.037413	0			
4717	shee	4	11	11.398161	0			
4718	kedy	4	34	9.770129	1	chargram:ke:left	chargram:ke:left	
4719	dar	3	261	6.829686	0			
4720	chey	4	246	6.915078	1	chargram:che:left	chargram:che:left	
4721	qotedy	6	85	8.448201	0			
4722	ekaiin	6	1	14.857592	0			
4723	chedy	5	417	6.153689	1	chargram:che:left	chargram:che:left	
4724	cthey	5	32	9.857592	0			
4725	oteol	5	29	9.999611	0			
4726	or	2	266	6.802310	0			
4727	aiin	4	367	6.337956	0			
4728	odain	5	13	11.157153	0			
4729	dshedy	6	29	9.999611	0			
4730	tedy	4	37	9.648139	0			
4731	ckhedy	6	3	13.272630	0			
4732	chekcheey	9	1	14.857592	1	chargram:che:left	chargram:che:left	
4733	dy	2	196	7.242882	0			
4734	keody	5	20	10.535664	1	chargram:ke:left	chargram:ke:left	
4735	otedy	5	137	7.759560	0			
4736	cheetam	7	1	14.857592	1	chargram:che:left	chargram:che:left	
4737	okedar	6	6	12.272630	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
4738	amam	4	1	14.857592	0			
4739	dykeedain	9	1	14.857592	0			
4740	chedy	5	417	6.153689	1	chargram:che:left	chargram:che:left	
4741	okeedy	6	89	8.381859	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
4742	chedal	6	17	10.770129	1	chargram:che:left	chargram:che:left	
4743	olkey	5	8	11.857592	0			
4744	cheky	5	45	9.365739	1	chargram:che:left	chargram:che:left	
4745	choal	5	1	14.857592	0			
4746	chedy	5	417	6.153689	1	chargram:che:left	chargram:che:left	
4747	oteorom	7	1	14.857592	0			
4748	oteod	5	2	13.857592	0			
4749	qolkeey	7	5	12.535664	0			
4750	kaldy	5	4	12.857592	0			
4751	chy	3	98	8.242882	0			
4752	darod	5	1	14.857592	0			
4753	qokeey	6	254	6.868908	1	chargram:qok:left	chargram:qok:left	
4754	kol	3	29	9.999611	0			
4755	dary	4	20	10.535664	0			
4756	taros	5	1	14.857592	0			
4757	tshodpy	7	1	14.857592	0			
4758	oracphy	7	1	14.857592	0			
4759	koees	5	1	14.857592	0			
4760	ypsholy	7	1	14.857592	0			
4761	shy	3	72	8.687667	0			
4762	otoloaiin	9	1	14.857592	0			
4763	ydsh	4	1	14.857592	0			
4764	dyeees	6	1	14.857592	0			
4765	yty	3	18	10.687667	0			
4766	oky	3	78	8.572190	1	chargram:ok:left	chargram:ok:left	
4767	okchey	6	19	10.609665	1	chargram:ok:left	chargram:ok:left	
4768	qykchey	7	1	14.857592	0			
4769	dchy	4	21	10.465275	2	chargram:dc:left,chargram:dch:left	chargram:dc:left-chargram:dch:left	
4770	dy	2	196	7.242882	0			
4771	oair	4	3	13.272630	0			
4772	ekokeey	7	1	14.857592	0			
4773	kshotol	7	1	14.857592	0			
4774	otol	4	64	8.857592	0			
4775	daiin	5	621	5.579143	0			
4776	otota	5	1	14.857592	0			
4777	ykal	4	14	11.050237	0			
4778	toy	3	4	12.857592	0			
4779	shysho	6	1	14.857592	0			
4780	qoteey	6	33	9.813198	0			
4781	chor	4	140	7.728309	0			
4782	cheeky	6	19	10.609665	1	chargram:che:left	chargram:che:left	
4783	sheey	5	115	8.012102	0			
4784	ytey	4	8	11.857592	0			
4785	daiin	5	621	5.579143	0			
4786	dshor	5	11	11.398161	0			
4787	ytchol	6	5	12.535664	0			
4788	shy	3	72	8.687667	0			
4789	o	1	60	8.950702	0			
4790	ocheeky	7	1	14.857592	0			
4791	qotchy	6	41	9.500040	0			
4792	otchy	5	39	9.572190	0			
4793	dar	3	261	6.829686	0			
4794	pshy	4	1	14.857592	0			
4795	opchey	6	27	10.102705	0			
4796	qopchy	6	11	11.398161	0			
4797	ofchey	6	5	12.535664	0			
4798	roiry	5	1	14.857592	0			
4799	shol	4	135	7.780777	0			
4800	os	2	23	10.334030	0			
4801	ykchy	5	19	10.609665	0			
4802	otchol	6	21	10.465275	0			
4803	ol	2	426	6.122883	0			
4804	dchckhy	7	2	13.857592	2	chargram:dc:left,chargram:dch:left	chargram:dc:left-chargram:dch:left	
4805	qoky	4	122	7.926855	1	chargram:qok:left	chargram:qok:left	
4806	qotchy	6	41	9.500040	0			
4807	qokchy	6	49	9.242882	1	chargram:qok:left	chargram:qok:left	
4808	qoky	4	122	7.926855	1	chargram:qok:left	chargram:qok:left	
4809	d	1	35	9.728309	0			
4810	qokchor	7	3	13.272630	1	chargram:qok:left	chargram:qok:left	
4811	okchy	5	29	9.999611	1	chargram:ok:left	chargram:ok:left	
4812	qoto	4	2	13.857592	0			
4813	ykol	4	11	11.398161	0			
4814	choky	5	33	9.813198	0			
4815	choky	5	33	9.813198	0			
4816	chol	4	263	6.818673	0			
4817	dam	3	82	8.500040	0			
4818	tsho	4	3	13.272630	0			
4819	qotshy	6	3	13.272630	0			
4820	cthol	5	40	9.535664	0			
4821	dchor	5	15	10.950702	2	chargram:dc:left,chargram:dch:left	chargram:dc:left-chargram:dch:left	
4822	otol	4	64	8.857592	0			
4823	shol	4	135	7.780777	0			
4824	tol	3	37	9.648139	0			
4825	qotshol	7	1	14.857592	0			
4826	otoldy	6	8	11.857592	0			
4827	yolkol	6	1	14.857592	0			
4828	cheol	5	131	7.824169	1	chargram:che:left	chargram:che:left	
4829	qokchain	8	1	14.857592	1	chargram:qok:left	chargram:qok:left	
4830	daly	4	26	10.157153	0			
4831	otchol	6	21	10.465275	0			
4832	daiin	5	621	5.579143	0			
4833	shol	4	135	7.780777	0			
4834	qotor	5	22	10.398161	0			
4835	ar	2	297	6.643273	0			
4836	yokalod	7	1	14.857592	0			
4837	shaiin	6	15	10.950702	0			
4838	shor	4	66	8.813198	0			
4839	shorody	7	1	14.857592	0			
4840	shky	4	8	11.857592	0			
4841	sho	3	84	8.465275	0			
4842	ytchy	5	16	10.857592	0			
4843	opchod	6	1	14.857592	0			
4844	opy	3	7	12.050237	0			
4845	oain	4	9	11.687667	0			
4846	shol	4	135	7.780777	0			
4847	cthy	4	79	8.553812	0			
4848	cphaiin	7	6	12.272630	0			
4849	ykchor	6	5	12.535664	0			
4850	otchy	5	39	9.572190	0			
4851	qoty	4	70	8.728309	0			
4852	otcheor	7	3	13.272630	0			
4853	cthain	6	4	12.857592	0			
4854	tol	3	37	9.648139	0			
4855	dair	4	73	8.667768	0			
4856	ytaiin	6	31	9.903396	0			
4857	dol	3	89	8.381859	0			
4858	y	1	113	8.037413	0			
4859	kchain	6	1	14.857592	0			
4860	otykeey	7	1	14.857592	0			
4861	otchol	6	21	10.465275	0			
4862	ytaiin	6	31	9.903396	0			
4863	dy	2	196	7.242882	0			
4864	ytoda	5	1	14.857592	0			
4865	ol	2	426	6.122883	0			
4866	dshor	5	11	11.398161	0			
4867	cthees	6	1	14.857592	0			
4868	lol	3	37	9.648139	0			
4869	keees	5	1	14.857592	1	chargram:ke:left	chargram:ke:left	
4870	ckhy	4	24	10.272630	0			
4871	chcthy	6	66	8.813198	0			
4872	lo	2	13	11.157153	0			
4873	lsho	4	2	13.857592	2	chargram:ls:left,chargram:lsh:left	chargram:ls:left-chargram:lsh:left	
4874	qokchy	6	49	9.242882	1	chargram:qok:left	chargram:qok:left	
4875	tshy	4	5	12.535664	0			
4876	cphaiin	7	6	12.272630	0			
4877	cthal	5	6	12.272630	0			
4878	kal	3	23	10.334030	0			
4879	okol	4	65	8.835224	1	chargram:ok:left	chargram:ok:left	
4880	chol	4	263	6.818673	0			
4881	chol	4	263	6.818673	0			
4882	choky	5	33	9.813198	0			
4883	okaiin	6	162	7.517742	1	chargram:ok:left	chargram:ok:left	
4884	cthy	4	79	8.553812	0			
4885	otal	4	117	7.987228	0			
4886	ychey	5	10	11.535664	2	chargram:yc:left,chargram:ych:left	chargram:yc:left-chargram:ych:left	
4887	teol	4	10	11.535664	0			
4888	chaiin	6	29	9.999611	0			
4889	chcthy	6	66	8.813198	0			
4890	ctho	4	10	11.535664	0			
4891	cthol	5	40	9.535664	0			
4892	pykydal	7	1	14.857592	0			
4893	shaikhy	7	2	13.857592	0			
4894	oty	3	95	8.287737	0			
4895	shey	4	226	7.037413	0			
4896	qop	3	5	12.535664	2	chargram:op:right,chargram:qop:right	chargram:op:right-chargram:qop:right	
4897	char	4	52	9.157153	0			
4898	opchal	6	3	13.272630	0			
4899	ypchar	6	1	14.857592	0			
4900	ofchar	6	1	14.857592	0			
4901	shor	4	66	8.813198	0			
4902	cthy	4	79	8.553812	0			
4903	qoky	4	122	7.926855	1	chargram:qok:left	chargram:qok:left	
4904	qokol	5	82	8.500040	1	chargram:qok:left	chargram:qok:left	
4905	qokaiin	7	217	7.096041	1	chargram:qok:left	chargram:qok:left	
4906	chol	4	263	6.818673	0			
4907	chol	4	263	6.818673	0			
4908	ykaiin	6	33	9.813198	0			
4909	dar	3	261	6.829686	0			
4910	om	2	19	10.609665	0			
4911	qo	2	23	10.334030	0			
4912	chcthy	6	66	8.813198	0			
4913	kchol	5	15	10.950702	0			
4914	daiin	5	621	5.579143	0			
4915	qoaiin	6	17	10.770129	0			
4916	cthy	4	79	8.553812	0			
4917	chaiin	6	29	9.999611	0			
4918	ykeey	5	47	9.303003	0			
4919	cthom	5	8	11.857592	0			
4920	kolsho	6	1	14.857592	0			
4921	pchor	5	10	11.535664	0			
4922	kchey	5	13	11.157153	0			
4923	ty	2	13	11.157153	0			
4924	opchaldy	8	1	14.857592	0			
4925	otshy	5	1	14.857592	0			
4926	qokchy	6	49	9.242882	1	chargram:qok:left	chargram:qok:left	
4927	doldaiin	8	2	13.857592	0			
4928	otchar	6	4	12.857592	0			
4929	okchar	6	2	13.857592	1	chargram:ok:left	chargram:ok:left	
4930	daiin	5	621	5.579143	0			
4931	ytchody	7	4	12.857592	0			
4932	tcholol	7	2	13.857592	0			
4933	otar	4	123	7.915078	0			
4934	dal	3	212	7.129672	0			
4935	dary	4	20	10.535664	0			
4936	tchol	5	9	11.687667	0			
4937	cthy	4	79	8.553812	0			
4938	qodaiin	7	28	10.050237	0			
4939	cthy	4	79	8.553812	0			
4940	dain	4	151	7.619188	0			
4941	cthey	5	32	9.857592	0			
4942	otydal	6	1	14.857592	0			
4943	daiin	5	621	5.579143	0			
4944	m	1	9	11.687667	0			
4945	dor	3	49	9.242882	0			
4946	or	2	266	6.802310	0			
4947	chain	5	12	11.272630	0			
4948	dain	4	151	7.619188	0			
4949	ykolody	7	1	14.857592	0			
4950	ytaiin	6	31	9.903396	0			
4951	qotchol	7	8	11.857592	0			
4952	kol	3	29	9.999611	0			
4953	dy	2	196	7.242882	0			
4954	okaiin	6	162	7.517742	1	chargram:ok:left	chargram:ok:left	
4955	shar	4	26	10.157153	0			
4956	yky	3	15	10.950702	0			
4957	oky	3	78	8.572190	1	chargram:ok:left	chargram:ok:left	
4958	kair	4	11	11.398161	0			
4959	daldy	5	16	10.857592	0			
4960	dalor	5	7	12.050237	0			
4961	cheol	5	131	7.824169	1	chargram:che:left	chargram:che:left	
4962	dal	3	212	7.129672	0			
4963	korary	6	1	14.857592	0			
4964	chko	4	1	14.857592	0			
4965	kol	3	29	9.999611	0			
4966	chey	4	246	6.915078	1	chargram:che:left	chargram:che:left	
4967	fsholom	7	1	14.857592	0			
4968	shor	4	66	8.813198	0			
4969	ykchy	5	19	10.609665	0			
4970	dod	3	1	14.857592	0			
4971	opchaiin	8	1	14.857592	0			
4972	olald	5	1	14.857592	0			
4973	okchol	6	9	11.687667	1	chargram:ok:left	chargram:ok:left	
4974	s	1	168	7.465275	0			
4975	ykar	4	29	9.999611	0			
4976	yd	2	3	13.272630	0			
4977	otytam	6	2	13.857592	0			
4978	dy	2	196	7.242882	0			
4979	cheg	4	3	13.272630	1	chargram:che:left	chargram:che:left	
4980	otor	4	38	9.609665	0			
4981	oaiir	5	1	14.857592	0			
4982	sa	2	3	13.272630	0			
4983	ykchom	6	1	14.857592	0			
4984	ytchor	6	11	11.398161	0			
4985	d	1	35	9.728309	0			
4986	pcheocphy	9	1	14.857592	0			
4987	qotedy	6	85	8.448201	0			
4988	chety	5	20	10.535664	1	chargram:che:left	chargram:che:left	
4989	dy	2	196	7.242882	0			
4990	chepchx	7	1	14.857592	1	chargram:che:left	chargram:che:left	
4991	yfcheky	7	1	14.857592	0			
4992	osaiin	6	6	12.272630	0			
4993	shee	4	11	11.398161	0			
4994	qoteol	6	9	11.687667	0			
4995	daiin	5	621	5.579143	0			
4996	shee	4	11	11.398161	0			
4997	dy	2	196	7.242882	0			
4998	daly	4	26	10.157153	0			
4999	rodaiin	7	1	14.857592	0			
5000	sheeoly	7	1	14.857592	0			
5001	qoor	4	4	12.857592	0			
5002	sheoteoly	9	1	14.857592	0			
5003	chckhy	6	106	8.129672	0			
5004	daiin	5	621	5.579143	0			
5005	sheksheet	9	1	14.857592	0			
5006	shedy	5	371	6.322317	0			
5007	xor	3	1	14.857592	0			
5008	aiin	4	367	6.337956	0			
5009	sheckhy	7	30	9.950702	0			
5010	daiin	5	621	5.579143	0			
5011	shor	4	66	8.813198	0			
5012	ykal	4	14	11.050237	0			
5013	chckhy	6	106	8.129672	0			
5014	daiin	5	621	5.579143	0			
5015	she	3	23	10.334030	0			
5016	dalshedo	8	1	14.857592	0			
5017	qokol	5	82	8.500040	1	chargram:qok:left	chargram:qok:left	
5018	s	1	168	7.465275	0			
5019	aiin	4	367	6.337956	0			
5020	shee	4	11	11.398161	0			
5021	ykar	4	29	9.999611	0			
5022	daiin	5	621	5.579143	0			
5023	tshedar	7	2	13.857592	0			
5024	chol	4	263	6.818673	0			
5025	kaldy	5	4	12.857592	0			
5026	chckhy	6	106	8.129672	0			
5027	qokaldy	7	8	11.857592	1	chargram:qok:left	chargram:qok:left	
5028	chekal	6	11	11.398161	1	chargram:che:left	chargram:che:left	
5029	chckhy	6	106	8.129672	0			
5030	sheky	5	28	10.050237	0			
5031	sheky	5	28	10.050237	0			
5032	dalocthhy	9	1	14.857592	0			
5033	tedy	4	37	9.648139	0			
5034	dytedy	6	2	13.857592	0			
5035	shee	4	11	11.398161	0			
5036	keedy	5	45	9.365739	1	chargram:ke:left	chargram:ke:left	
5037	ypchedy	7	9	11.687667	0			
5038	chdalor	7	1	14.857592	0			
5039	sheedo	6	2	13.857592	0			
5040	odor	4	6	12.272630	0			
5041	aiin	4	367	6.337956	0			
5042	opchedy	7	47	9.303003	0			
5043	dykedy	6	2	13.857592	0			
5044	chdam	5	9	11.687667	0			
5045	xol	3	1	14.857592	0			
5046	shol	4	135	7.780777	0			
5047	qokaiin	7	217	7.096041	1	chargram:qok:left	chargram:qok:left	
5048	ytchdy	6	4	12.857592	0			
5049	qokchdy	7	49	9.242882	1	chargram:qok:left	chargram:qok:left	
5050	s	1	168	7.465275	0			
5051	ar	2	297	6.643273	0			
5052	chdy	4	114	8.024702	0			
5053	cthy	4	79	8.553812	0			
5054	otedy	5	137	7.759560	0			
5055	chedy	5	417	6.153689	1	chargram:che:left	chargram:che:left	
5056	qokar	5	126	7.880312	1	chargram:qok:left	chargram:qok:left	
5057	chcthhy	7	6	12.272630	0			
5058	m	1	9	11.687667	0			
5059	tshdy	5	3	13.272630	0			
5060	shdy	4	35	9.728309	0			
5061	feeedy	6	1	14.857592	0			
5062	dyfchdy	7	1	14.857592	0			
5063	shol	4	135	7.780777	0			
5064	kchs	4	1	14.857592	0			
5065	ytaly	5	4	12.857592	0			
5066	fchdy	5	4	12.857592	0			
5067	dy	2	196	7.242882	0			
5068	karal	5	1	14.857592	0			
5069	shky	4	8	11.857592	0			
5070	yty	3	18	10.687667	0			
5071	dardam	6	1	14.857592	0			
5072	pchdair	7	4	12.857592	0			
5073	shd	3	6	12.272630	0			
5074	shepdaiin	9	1	14.857592	0			
5075	shdy	4	35	9.728309	0			
5076	oifhedy	7	1	14.857592	0			
5077	qopchdy	7	15	10.950702	0			
5078	ldy	3	22	10.398161	0			
5079	shear	5	17	10.770129	0			
5080	opdarshdy	9	1	14.857592	0			
5081	sayfchedy	9	1	14.857592	0			
5082	techy	5	1	14.857592	0			
5083	daiin	5	621	5.579143	0			
5084	sheockhy	8	2	13.857592	0			
5085	choky	5	33	9.813198	0			
5086	r	1	67	8.791503	0			
5087	aiin	4	367	6.337956	0			
5088	ches	4	31	9.903396	1	chargram:che:left	chargram:che:left	
5089	shey	4	226	7.037413	0			
5090	kar	3	43	9.431328	0			
5091	sheckhy	7	30	9.950702	0			
5092	chdy	4	114	8.024702	0			
5093	chckham	7	1	14.857592	0			
5094	arakaiin	8	1	14.857592	0			
5095	shol	4	135	7.780777	0			
5096	okeey	5	132	7.813198	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
5097	chol	4	263	6.818673	0			
5098	dar	3	261	6.829686	0			
5099	ols	3	17	10.770129	0			
5100	lain	4	3	13.272630	0			
5101	y	1	113	8.037413	0			
5102	otshealkar	10	1	14.857592	0			
5103	sholkshy	8	1	14.857592	0			
5104	qokar	5	126	7.880312	1	chargram:qok:left	chargram:qok:left	
5105	cheol	5	131	7.824169	1	chargram:che:left	chargram:che:left	
5106	okal	4	115	8.012102	1	chargram:ok:left	chargram:ok:left	
5107	dam	3	82	8.500040	0			
5108	chdam	5	9	11.687667	0			
5109	qokam	5	24	10.272630	1	chargram:qok:left	chargram:qok:left	
5110	pody	4	2	13.857592	0			
5111	lshed	5	3	13.272630	2	chargram:ls:left,chargram:lsh:left	chargram:ls:left-chargram:lsh:left	
5112	ypdy	4	1	14.857592	0			
5113	shedy	5	371	6.322317	0			
5114	opchedy	7	47	9.303003	0			
5115	ytedy	5	17	10.770129	0			
5116	oepchol	7	2	13.857592	1	chargram:oe:left	chargram:oe:left	
5117	yfchey	6	3	13.272630	0			
5118	tochsy	6	1	14.857592	0			
5119	okas	4	1	14.857592	1	chargram:ok:left	chargram:ok:left	
5120	ykchdy	6	7	12.050237	0			
5121	daiin	5	621	5.579143	0			
5122	ytasr	5	1	14.857592	0			
5123	aiin	4	367	6.337956	0			
5124	otchdy	6	26	10.157153	0			
5125	okaly	5	18	10.687667	1	chargram:ok:left	chargram:ok:left	
5126	daiin	5	621	5.579143	0			
5127	qokedy	6	238	6.962775	1	chargram:qok:left	chargram:qok:left	
5128	otar	4	123	7.915078	0			
5129	ar	2	297	6.643273	0			
5130	oldy	4	19	10.609665	0			
5131	otedy	5	137	7.759560	0			
5132	saim	4	2	13.857592	0			
5133	okey	4	50	9.213736	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
5134	tody	4	7	12.050237	0			
5135	daiin	5	621	5.579143	0			
5136	ytchey	6	10	11.535664	0			
5137	keody	5	20	10.535664	1	chargram:ke:left	chargram:ke:left	
5138	chockhdy	8	2	13.857592	0			
5139	chotal	6	9	11.687667	0			
5140	okalshdy	8	1	14.857592	1	chargram:ok:left	chargram:ok:left	
5141	shdy	4	35	9.728309	0			
5142	qokar	5	126	7.880312	1	chargram:qok:left	chargram:qok:left	
5143	oty	3	95	8.287737	0			
5144	qoty	4	70	8.728309	0			
5145	shedy	5	371	6.322317	0			
5146	chedy	5	417	6.153689	1	chargram:che:left	chargram:che:left	
5147	dam	3	82	8.500040	0			
5148	ydaiin	6	18	10.687667	0			
5149	chckhy	6	106	8.129672	0			
5150	chdal	5	16	10.857592	0			
5151	olar	4	8	11.857592	0			
5152	chckhdy	7	12	11.272630	0			
5153	chdody	6	1	14.857592	0			
5154	tar	3	33	9.813198	0			
5155	cham	4	17	10.770129	0			
5156	kedy	4	34	9.770129	1	chargram:ke:left	chargram:ke:left	
5157	daiin	5	621	5.579143	0			
5158	ykaiir	6	2	13.857592	0			
5159	shckhefy	8	1	14.857592	0			
5160	daiin	5	621	5.579143	0			
5161	chedy	5	417	6.153689	1	chargram:che:left	chargram:che:left	
5162	okeedy	6	89	8.381859	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
5163	s	1	168	7.465275	0			
5164	ar	2	297	6.643273	0			
5165	air	3	57	9.024702	0			
5166	cthy	4	79	8.553812	0			
5167	qokaldy	7	8	11.857592	1	chargram:qok:left	chargram:qok:left	
5168	qokedy	6	238	6.962775	1	chargram:qok:left	chargram:qok:left	
5169	dair	4	73	8.667768	0			
5170	chody	5	63	8.880312	0			
5171	cthhy	5	2	13.857592	0			
5172	m	1	9	11.687667	0			
5173	dchedy	6	15	10.950702	2	chargram:dc:left,chargram:dch:left	chargram:dc:left-chargram:dch:left	
5174	cheeky	6	19	10.609665	1	chargram:che:left	chargram:che:left	
5175	dam	3	82	8.500040	0			
5176	ched	4	18	10.687667	1	chargram:che:left	chargram:che:left	
5177	l	1	48	9.272630	0			
5178	chedy	5	417	6.153689	1	chargram:che:left	chargram:che:left	
5179	chedy	5	417	6.153689	1	chargram:che:left	chargram:che:left	
5180	okeedchsy	9	1	14.857592	2	chargram:ok:left,chargram:oke:left	chargram:ok:left-chargram:oke:left	
5181	qokeedy	7	265	6.807744	1	chargram:qok:left	chargram:qok:left	
5182	chetedar	8	1	14.857592	1	chargram:che:left	chargram:che:left	
5183	or	2	266	6.802310	0			
5184	aicky	5	1	14.857592	0			
5185	yteedy	6	22	10.398161	0			
5186	shedy	5	371	6.322317	0			
5187	checkhdy	8	2	13.857592	1	chargram:che:left	chargram:che:left	
5188	chtedy	6	2	13.857592	0			
5189	daim	4	11	11.398161	0			
5190	sheol	5	90	8.365739	0			
5191	or	2	266	6.802310	0			
5192	chey	4	246	6.915078	1	chargram:che:left	chargram:che:left	
5193	okaiin	6	162	7.517742	1	chargram:ok:left	chargram:ok:left	
5194	daim	4	11	11.398161	0			
5195	oty	3	95	8.287737	0			
5196	om	2	19	10.609665	0			
5197	tolshey	7	1	14.857592	0			
5198	otedy	5	137	7.759560	0			
5199	chocpheod	9	1	14.857592	0			
5200	oty	3	95	8.287737	0			
5201	dam	3	82	8.500040	0			
5202	dair	4	73	8.667768	0			
5203	aly	3	27	10.102705	0			
5204	chdam	5	9	11.687667	0			
5205	chcthy	6	66	8.813198	0			
5206	chdam	5	9	11.687667	0			
5207	pchair	6	1	14.857592	0			
5208	oly	3	46	9.334030	0			
5209	sheaiin	7	8	11.857592	0			
5210	shol	4	135	7.780777	0			
5211	daiin	5	621	5.579143	0			
5212	chdy	4	114	8.024702	0			
5213	chokchol	8	3	13.272630	0			
5214	chol	4	263	6.818673	0			
5215	choldy	6	9	11.687667	0			
5216	dair	4	73	8.667768	0			
5217	chad	4	1	14.857592	0			
5218	aiin	4	367	6.337956	0			
5219	dor	3	49	9.242882	0			
5220	chol	4	263	6.818673	0			
5221	chy	3	98	8.242882	0			
5222	chaiin	6	29	9.999611	0			
5223	ckhey	5	24	10.272630	0			
5224	chol	4	263	6.818673	0			
5225	dain	4	151	7.619188	0			
5226	okaiin	6	162	7.517742	1	chargram:ok:left	chargram:ok:left	
5227	qokcheo	7	3	13.272630	1	chargram:qok:left	chargram:qok:left	
5228	cthey	5	32	9.857592	0			
5229	chokain	7	10	11.535664	0			
5230	chol	4	263	6.818673	0			
5231	daiin	5	621	5.579143	0			
5232	kchdal	6	2	13.857592	0			
5233	folr	4	1	14.857592	0			
5234	chey	4	246	6.915078	1	chargram:che:left	chargram:che:left	
5235	so	2	4	12.857592	0			
5236	chol	4	263	6.818673	0			
5237	shol	4	135	7.780777	0			
5238	aiin	4	367	6.337956	0			
5239	shol	4	135	7.780777	0			
5240	shol	4	135	7.780777	0			
5241	chdy	4	114	8.024702	0			
5242	cholol	6	2	13.857592	0			
5243	schesy	6	1	14.857592	0			
5244	kchor	5	14	11.050237	0			
5245	cthaiin	7	6	12.272630	0			
5246	chol	4	263	6.818673	0			
5247	chol	4	263	6.818673	0			
5248	chol	4	263	6.818673	0			
5249	chor	4	140	7.728309	0			
5250	ckhhy	5	4	12.857592	0			
5251	shokeey	7	2	13.857592	0			
5252	chy	3	98	8.242882	0			
5253	tchod	5	2	13.857592	0			
5254	choy	4	10	11.535664	0			
5255	sho	3	84	8.465275	0			
5256	chtchyf	7	1	14.857592	0			
5257	char	4	52	9.157153	0			
5258	ctham	5	1	14.857592	0			
5259	qoko	4	9	11.687667	1	chargram:qok:left	chargram:qok:left	
5260	kor	3	18	10.687667	0			
5261	chaiin	6	29	9.999611	0			
5262	okal	4	115	8.012102	1	chargram:ok:left	chargram:ok:left	
5263	chol	4	263	6.818673	0			
5264	daiin	5	621	5.579143	0			
5265	okcho	5	6	12.272630	1	chargram:ok:left	chargram:ok:left	
5266	kchor	5	14	11.050237	0			
5267	sy	2	22	10.398161	0			
5268	shy	3	72	8.687667	0			
5269	otcho	5	9	11.687667	0			
5270	keey	4	34	9.770129	1	chargram:ke:left	chargram:ke:left	
5271	tor	3	15	10.950702	0			
5272	chey	4	246	6.915078	1	chargram:che:left	chargram:che:left	
5273	otchy	5	39	9.572190	0			
5274	tchol	5	9	11.687667	0			
5275	dain	4	151	7.619188	0			
