tok_id	token	prefix	stem	suffix
27242	aiiin		aiiin	
27243	okeedy		okeedy	
27244	qokcheey		qokcheey	
27245	rchedy		rchedy	
27246	kshoraiin		kshoraiin	
27247	qokeeo		qokeeo	
27248	ar		ar	
27249	shoteol		shoteol	
27250	lklcheol		lklcheol	
27251	qokar		qokar	
27252	chdain		chdain	
27253	cphoithy		cphoithy	
27254	chor		chor	
27255	aiin		aiin	
27256	ckhydy		ckhydy	
27257	tchoar		tchoar	
27258	sheeodaiin		sheeodaiin	
27259	chkaiin		chkaiin	
27260	otchod		otchod	
27261	okchedy		okchedy	
27262	qokaiin		qokaiin	
27263	chokain		chokain	
27264	sheor		sheor	
27265	qokchy		qokchy	
27266	qopam		qopam	
27267	ykeoeshy		ykeoeshy	
27268	qokaiin		qokaiin	
27269	chol		chol	
27270	kiin		kiin	
27271	chckhey		chckhey	
27272	lkchey		lkchey	
27273	qokal		qokal	
27274	chocthy		chocthy	
27275	lkchor		lkchor	
27276	lkchedy		lkchedy	
27277	lkaiin		lkaiin	
27278	pchodair		pchodair	
27279	shotedy		shotedy	
27280	qopchody		qopchody	
27281	chfchol		chfchol	
27282	kchdaiin		kchdaiin	
27283	chpchshdy		chpchshdy	
27284	rair		rair	
27285	shedy		shedy	
27286	qokchey		qokchey	
27287	sairy		sairy	
27288	tchol		tchol	
27289	chol		chol	
27290	lsheol		lsheol	
27291	shor		shor	
27292	kcheey		kcheey	
27293	yraiin		yraiin	
27294	sheol		sheol	
27295	tcheody		tcheody	
27296	tchey		tchey	
27297	sheoky		sheoky	
27298	lpchedy		lpchedy	
27299	qokam		qokam	
27300	sar		sar	
27301	al		al	
27302	chal		chal	
27303	os		os	
27304	akchy		akchy	
27305	daiin		daiin	
27306	cheeeo		cheeeo	
27307	rain		rain	
27308	otiiin		otiiin	
27309	chol		chol	
27310	lcholkaiin		lcholkaiin	
27311	cheokedy		cheokedy	
27312	lodar		lodar	
27313	folchear		folchear	
27314	oteol		oteol	
27315	lshedy		lshedy	
27316	lkshedy		lkshedy	
27317	sheeeky		sheeeky	
27318	otar		otar	
27319	qchar		qchar	
27320	tar		tar	
27321	shkchedy		shkchedy	
27322	qokchd		qokchd	
27323	opy		opy	
27324	ytaiin		ytaiin	
27325	okaiin		okaiin	
27326	chear		chear	
27327	ckhar		ckhar	
27328	shal		shal	
27329	shckhy		shckhy	
27330	okain		okain	
27331	okhar		okhar	
27332	chor		chor	
27333	chky		chky	
27334	chakain		chakain	
27335	qoky		qoky	
27336	shodaiin		shodaiin	
27337	shkaiin		shkaiin	
27338	chcthal		chcthal	
27339	okshedy		okshedy	
27340	otal		otal	
27341	okaiin		okaiin	
27342	cphoal		cphoal	
27343	otain		otain	
27344	okaiin		okaiin	
27345	chedy		chedy	
27346	qotal		qotal	
27347	palshsar		palshsar	
27348	lshdaiin		lshdaiin	
27349	otshsaiin		otshsaiin	
27350	shocfhy		shocfhy	
27351	qopchear		qopchear	
27352	shkair		shkair	
27353	qopchdy		qopchdy	
27354	qoteedy		qoteedy	
27355	rchedy		rchedy	
27356	ldy		ldy	
27357	yshs		yshs	
27358	sheeo		sheeo	
27359	lkeeos		lkeeos	
27360	aiin		aiin	
27361	qokeees		qokeees	
27362	okchedy		okchedy	
27363	qotaiin		qotaiin	
27364	otar		otar	
27365	okar		okar	
27366	ockhy		ockhy	
27367	rchedy		rchedy	
27368	qosain		qosain	
27369	tshedy		tshedy	
27370	qokaiin		qokaiin	
27371	shedar		shedar	
27372	sheocphy		sheocphy	
27373	okchdy		okchdy	
27374	pcheody		pcheody	
27375	opchear		opchear	
27376	opchedy		opchedy	
27377	lfchedy		lfchedy	
27378	otal		otal	
27379	pcheockhy		pcheockhy	
27380	lkchey		lkchey	
27381	qofsheeey		qofsheeey	
27382	lkeody		lkeody	
27383	kcheodaiin		kcheodaiin	
27384	por		por	
27385	sheed		sheed	
27386	qopoeey		qopoeey	
27387	pokeey		pokeey	
27388	rair		rair	
27389	aly		aly	
27390	tarar		tarar	
27391	cheey		cheey	
27392	cheokeol		cheokeol	
27393	chcheey		chcheey	
27394	cthes		cthes	
27395	aiin		aiin	
27396	ctheey		ctheey	
27397	ctharad		ctharad	
27398	shee		shee	
27399	qotchey		qotchey	
27400	taram		taram	
27401	pcheodaiin		pcheodaiin	
27402	sholkeechy		sholkeechy	
27403	or		or	
27404	alkar		alkar	
27405	otchedy		otchedy	
27406	cheol		cheol	
27407	tcheor		tcheor	
27408	qokchedy		qokchedy	
27409	pchor		pchor	
27410	aral		aral	
27411	ykcheor		ykcheor	
27412	cseeod		cseeod	
27413	lkar		lkar	
27414	ar		ar	
27415	al		al	
27416	s		s	
27417	aiin		aiin	
27418	cheeey		cheeey	
27419	ol		ol	
27420	chedy		chedy	
27421	lchey		lchey	
27422	lkar		lkar	
27423	am		am	
27424	chedam		chedam	
27425	tchodairos		tchodairos	
27426	ar		ar	
27427	chey		chey	
27428	qotaiin		qotaiin	
27429	opchey		opchey	
27430	chtaiir		chtaiir	
27431	shedy		shedy	
27432	qotor		qotor	
27433	sheol		sheol	
27434	qotody		qotody	
27435	tedy		tedy	
27436	oaiin		oaiin	
27437	cheokeeos		cheokeeos	
27438	lkaiin		lkaiin	
27439	chkal		chkal	
27440	kar		kar	
27441	cheeody		cheeody	
27442	qokeeody		qokeeody	
27443	qokeey		qokeey	
27444	chos		chos	
27445	ar		ar	
27446	aiin		aiin	
27447	ol		ol	
27448	y		y	
27449	sheol		sheol	
27450	keechey		keechey	
27451	cholkeedy		cholkeedy	
27452	qokaiin		qokaiin	
27453	chedal		chedal	
27454	lkches		lkches	
27455	ar		ar	
27456	okain		okain	
27457	qokaiin		qokaiin	
27458	oriim		oriim	
27459	tchoarorshy		tchoarorshy	
27460	qokaiin		qokaiin	
27461	shey		shey	
27462	chckhhy		chckhhy	
27463	sheolkchy		sheolkchy	
27464	qokeol		qokeol	
27465	kaiin		kaiin	
27466	checkhy		checkhy	
27467	ralchs		ralchs	
27468	sain		sain	
27469	cheeey		cheeey	
27470	cheo		cheo	
27471	kcheey		kcheey	
27472	qokeey		qokeey	
27473	lkeeey		lkeeey	
27474	okeeey		okeeey	
27475	lkchey		lkchey	
27476	lchor		lchor	
27477	aiin		aiin	
27478	otain		otain	
27479	al		al	
27480	tchedy		tchedy	
27481	okeey		okeey	
27482	cheeos		cheeos	
27483	lkaiin		lkaiin	
27484	chey		chey	
27485	otain		otain	
27486	cheeody		cheeody	
27487	qokeeody		qokeeody	
27488	okaiin		okaiin	
27489	oteedy		oteedy	
27490	folorarom		folorarom	
27491	otchey		otchey	
27492	qotar		qotar	
27493	air		air	
27494	otair		otair	
27495	opchedy		opchedy	
27496	qokeedody		qokeedody	
27497	cheykeeoy		cheykeeoy	
27498	rol		rol	
27499	lkar		lkar	
27500	chsamoky		chsamoky	
27501	teoar		teoar	
27502	ain		ain	
27503	qotar		qotar	
27504	ycheey		ycheey	
27505	otaiir		otaiir	
27506	otaiin		otaiin	
27507	okchy		okchy	
27508	lkchdy		lkchdy	
27509	oteol		oteol	
27510	ar		ar	
27511	al		al	
27512	araiin		araiin	
27513	okal		okal	
27514	cheyor		cheyor	
27515	fchoctheody		fchoctheody	
27516	keeodar		keeodar	
27517	oteedy		oteedy	
27518	rchedy		rchedy	
27519	qokechy		qokechy	
27520	otches		otches	
27521	oporaiin		oporaiin	
27522	oteody		oteody	
27523	otaiin		otaiin	
27524	otl		otl	
27525	aroshy		aroshy	
27526	dcheos		dcheos	
27527	otaiin		otaiin	
27528	otedy		otedy	
27529	otodaiin		otodaiin	
27530	qokeey		qokeey	
27531	rchchy		rchchy	
27532	qeeeear		qeeeear	
27533	oteedy		oteedy	
27534	qokeedy		qokeedy	
27535	otedar		otedar	
27536	ar		ar	
27537	t		t	
27538	oteesal		oteesal	
27539	fcheshd		fcheshd	
27540	teody		teody	
27541	lkeeody		lkeeody	
27542	oteedy		oteedy	
27543	lchealaim		lchealaim	
27544	shockhol		shockhol	
27545	opchedy		opchedy	
27546	qotaiin		qotaiin	
27547	otar		otar	
27548	ar		ar	
27549	al		al	
27550	oteal		oteal	
27551	ycheody		ycheody	
27552	qokeeor		qokeeor	
27553	choltar		choltar	
27554	olkam		olkam	
27555	chokam		chokam	
27556	odal		odal	
27557	sheckhy		sheckhy	
27558	qokchedy		qokchedy	
27559	otor		otor	
27560	otar		otar	
27561	toky		toky	
27562	polaiin		polaiin	
27563	oteol		oteol	
27564	otedy		otedy	
27565	ar		ar	
27566	ar		ar	
27567	al		al	
27568	kedy		kedy	
27569	qokeedy		qokeedy	
27570	olar		olar	
27571	aiin		aiin	
27572	kchey		kchey	
27573	dal		dal	
27574	otor		otor	
27575	ar		ar	
27576	opchey		opchey	
27577	ro		ro	
27578	or		or	
27579	sheor		sheor	
27580	oteeo		oteeo	
27581	cheey		cheey	
27582	olkeey		olkeey	
27583	otol		otol	
27584	chotair		chotair	
27585	otar		otar	
27586	qotar		qotar	
27587	okar		okar	
27588	oko		oko	
27589	lkedal		lkedal	
27590	ram		ram	
27591	poraiin		poraiin	
27592	otar		otar	
27593	ar		ar	
27594	okol		okol	
27595	shedy		shedy	
27596	qokchedy		qokchedy	
27597	otchdy		otchdy	
27598	qotor		qotor	
27599	qoteedar		qoteedar	
27600	roral		roral	
27601	fchee		fchee	
27602	llor		llor	
27603	dar		dar	
27604	al		al	
27605	sheey		sheey	
27606	qotaiin		qotaiin	
27607	chor		chor	
27608	cthol		cthol	
27609	okeshos		okeshos	
27610	olchedy		olchedy	
27611	qokaiin		qokaiin	
27612	okal		okal	
27613	okaiin		okaiin	
27614	olo		olo	
27615	ar		ar	
27616	ar		ar	
27617	okeey		okeey	
27618	oeky		oeky	
27619	otcheedaiin		otcheedaiin	
27620	ol		ol	
27621	tchdy		tchdy	
27622	pcheol		pcheol	
27623	kcheor		kcheor	
27624	raiin		raiin	
27625	cheey		cheey	
27626	qokaram		qokaram	
27627	daiin		daiin	
27628	chl		chl	
27629	lkeey		lkeey	
27630	lkaiin		lkaiin	
27631	chdain		chdain	
27632	qokain		qokain	
27633	sheor		sheor	
27634	okalchedy		okalchedy	
27635	qokar		qokar	
27636	olkam		olkam	
27637	ar		ar	
27638	pychdar		pychdar	
27639	chckhedy		chckhedy	
27640	otshedy		otshedy	
27641	tcheepchey		tcheepchey	
27642	lky		lky	
27643	lkches		lkches	
27644	qokody		qokody	
27645	lkeshdy		lkeshdy	
27646	fchocthar		fchocthar	
27647	opam		opam	
27648	daiin		daiin	
27649	qokeeody		qokeeody	
27650	qokar		qokar	
27651	okaiin		okaiin	
27652	qokaiin		qokaiin	
27653	okar		okar	
27654	checthy		checthy	
27655	okalched		okalched	
27656	lchal		lchal	
27657	qckham		qckham	
27658	polaiin		polaiin	
27659	otar		otar	
27660	qotain		qotain	
27661	chtol		chtol	
27662	tarol		tarol	
27663	cheol		cheol	
27664	kaiin		kaiin	
27665	chpkcheos		chpkcheos	
27666	okar		okar	
27667	aithchr		aithchr	
27668	lo		lo	
27669	okaiin		okaiin	
27670	okaiin		okaiin	
27671	cheeky		cheeky	
27672	raiin		raiin	
27673	olal		olal	
27674	okaiin		okaiin	
27675	cheody		cheody	
27676	okaiin		okaiin	
27677	okaiin		okaiin	
27678	otar		otar	
27679	aly		aly	
27680	ykaiin		ykaiin	
27681	al		al	
27682	kar		kar	
27683	okain		okain	
27684	qokaiin		qokaiin	
27685	chokair		chokair	
27686	okar		okar	
27687	al		al	
27688	cheody		cheody	
27689	qokar		qokar	
27690	otal		otal	
27691	lkl		lkl	
27692	lol		lol	
27693	tokary		tokary	
27694	lkchey		lkchey	
27695	lkeedy		lkeedy	
27696	otey		otey	
27697	pcheol		pcheol	
27698	qopchey		qopchey	
27699	cthol		cthol	
27700	opaiin		opaiin	
27701	ol		ol	
27702	keeor		keeor	
27703	opshedy		opshedy	
27704	qotam		qotam	
27705	okiin		okiin	
27706	al		al	
27707	keechy		keechy	
27708	qoteeol		qoteeol	
27709	otar		otar	
27710	ar		ar	
27711	otchey		otchey	
27712	otaiin		otaiin	
27713	al		al	
27714	otaiin		otaiin	
27715	otol		otol	
27716	qotody		qotody	
27717	loty		loty	
27718	paiir		paiir	
27719	oteey		oteey	
27720	lkaiin		lkaiin	
27721	oshox		oshox	
27722	ar		ar	
27723	ash		ash	
27724	opheey		opheey	
27725	cphedy		cphedy	
27726	opcheody		opcheody	
27727	okalchdy		okalchdy	
27728	qotol		qotol	
27729	oky		oky	
27730	ykeeol		ykeeol	
27731	chedy		chedy	
27732	qokeey		qokeey	
27733	olkeeey		olkeeey	
27734	okaiin		okaiin	
27735	ar		ar	
27736	cthey		cthey	
27737	okaiin		okaiin	
27738	al		al	
27739	lor		lor	
27740	air		air	
27741	arald		arald	
27742	ysheey		ysheey	
27743	qoeey		qoeey	
27744	or		or	
27745	aiiin		aiiin	
27746	okeeol		okeeol	
27747	otain		otain	
27748	ar		ar	
27749	al		al	
27750	okaiiin		okaiiin	
27751	aiin		aiin	
27752	shody		shody	
27753	otcham		otcham	
27754	daiiin		daiiin	
27755	cheol		cheol	
27756	teeoar		teeoar	
27757	shek		shek	
27758	lchedy		lchedy	
27759	okaiin		okaiin	
27760	chckhaiin		chckhaiin	
27761	otaiin		otaiin	
27762	otaiin		otaiin	
27763	araral		araral	
27764	polsaisy		polsaisy	
27765	oteo		oteo	
27766	qokeedy		qokeedy	
27767	qokaiin		qokaiin	
27768	okal		okal	
27769	qofcheol		qofcheol	
27770	qokaiin		qokaiin	
27771	opalor		opalor	
27772	lkch		lkch	
27773	ofchr		ofchr	
27774	daiin		daiin	
27775	cheaiin		cheaiin	
27776	okchey		okchey	
27777	cheky		cheky	
27778	qokain		qokain	
27779	otecheedy		otecheedy	
27780	qokaiin		qokaiin	
27781	chckhey		chckhey	
27782	cheoram		cheoram	
27783	ofaral		ofaral	
27784	olkaiin		olkaiin	
27785	okar		okar	
27786	okeeedy		okeeedy	
27787	tshedy		tshedy	
27788	qokeedy		qokeedy	
27789	otcheypchedy		otcheypchedy	
27790	tsho		tsho	
27791	lteam		lteam	
27792	pcholky		pcholky	
27793	otar		otar	
27794	airol		airol	
27795	okeedy		okeedy	
27796	chokor		chokor	
27797	sheedy		sheedy	
27798	oteey		oteey	
27799	teear		teear	
27800	otorsheey		otorsheey	
27801	qoteal		qoteal	
27802	osheol		osheol	
27803	cheol		cheol	
27804	ar		ar	
27805	aloiiin		aloiiin	
27806	oteeey		oteeey	
27807	otain		otain	
27808	chekey		chekey	
27809	qokain		qokain	
27810	chcthy		chcthy	
27811	qotam		qotam	
27812	lr		lr	
27813	oraiin		oraiin	
27814	cheor		cheor	
27815	alkain		alkain	
27816	oteey		oteey	
27817	ar		ar	
27818	aiin		aiin	
27819	otaiin		otaiin	
27820	okeey		okeey	
27821	lkeeedy		lkeeedy	
27822	qoeeeey		qoeeeey	
27823	aiin		aiin	
27824	pol		pol	
27825	keeo		keeo	
27826	dy		dy	
27827	qoeees		qoeees	
27828	aiin		aiin	
27829	oraiin		oraiin	
27830	oteol		oteol	
27831	fchedy		fchedy	
27832	oteeey		oteeey	
27833	dar		dar	
27834	otakeol		otakeol	
27835	ol		ol	
27836	ycheol		ycheol	
27837	keey		keey	
27838	lkeees		lkeees	
27839	or		or	
27840	aiin		aiin	
27841	otaiin		otaiin	
27842	chkain		chkain	
27843	olar		olar	
27844	olchedy		olchedy	
27845	qok		qok	
27846	aiin		aiin	
27847	os		os	
27848	polaiin		polaiin	
27849	arol		arol	
27850	shear		shear	
27851	okeeeody		okeeeody	
27852	lsar		lsar	
27853	lkeey		lkeey	
27854	opchedy		opchedy	
27855	qokchdy		qokchdy	
27856	ota		ota	
27857	aram		aram	
27858	polaiin		polaiin	
27859	ksheeol		ksheeol	
27860	lkaiin		lkaiin	
27861	tair		tair	
27862	shey		shey	
27863	qotain		qotain	
27864	ar		ar	
27865	akal		akal	
27866	shey		shey	
27867	qopchedy		qopchedy	
27868	ldy		ldy	
27869	ycheol		ycheol	
27870	cheey		cheey	
27871	qol		qol	
27872	lsheedy		lsheedy	
27873	qokaiin		qokaiin	
27874	chedy		chedy	
27875	kain		kain	
27876	qokeeedy		qokeeedy	
27877	lkaiin		lkaiin	
27878	okal		okal	
27879	dy		dy	
27880	tchedol		tchedol	
27881	doiros		doiros	
27882	pcheos		pcheos	
27883	ytaiin		ytaiin	
27884	okody		okody	
27885	yteeed		yteeed	
27886	oteeodl		oteeodl	
27887	opaiin		opaiin	
27888	okarol		okarol	
27889	deedar		deedar	
27890	qoteeddy		qoteeddy	
27891	dair		dair	
27892	okedy		okedy	
27893	okoeey		okoeey	
27894	raiin		raiin	
27895	oor		oor	
27896	cheed		cheed	
27897	ol		ol	
27898	keeed		keeed	
27899	lkeeedam		lkeeedam	
27900	fdeechdy		fdeechdy	
27901	opchedaiin		opchedaiin	
27902	ypchedy		ypchedy	
27903	odaly		odaly	
27904	chedy		chedy	
27905	qop		qop	
27906	cheokaiin		cheokaiin	
27907	shedy		shedy	
27908	podair		podair	
27909	ochedal		ochedal	
27910	laiin		laiin	
27911	chedy		chedy	
27912	qokaiin		qokaiin	
27913	chdy		chdy	
27914	daiin		daiin	
27915	dchdas		dchdas	
27916	eedol		eedol	
27917	chdol		chdol	
27918	kchedy		kchedy	
27919	cho		cho	
27920	kaiin		kaiin	
27921	chdy		chdy	
27922	qoeedy		qoeedy	
27923	okchedy		okchedy	
27924	daiiin		daiiin	
27925	chedy		chedy	
27926	daiin		daiin	
27927	ykeedy		ykeedy	
27928	okeeedy		okeeedy	
27929	chedol		chedol	
27930	chdaiin		chdaiin	
27931	ykar		ykar	
27932	dary		dary	
27933	cheol		cheol	
27934	dchedy		dchedy	
27935	dkchs		dkchs	
27936	aiin		aiin	
27937	chdedy		chdedy	
27938	qodaiin		qodaiin	
27939	okchedaiin		okchedaiin	
27940	chain		chain	
27941	fchey		fchey	
27942	dam		dam	
27943	okchedam		okchedam	
27944	qokeedaiin		qokeedaiin	
27945	otairar		otairar	
27946	okchedy		okchedy	
27947	otaiin		otaiin	
27948	opcheol		opcheol	
27949	ofchedaiis		ofchedaiis	
27950	ocphy		ocphy	
27951	dcheod		dcheod	
27952	qodaiin		qodaiin	
27953	daiin		daiin	
27954	chey		chey	
27955	kal		kal	
27956	dody		dody	
27957	chdairod		chdairod	
27958	okchdy		okchdy	
27959	chody		chody	
27960	daiin		daiin	
27961	dar		dar	
27962	oar		oar	
27963	orold		orold	
27964	dalchy		dalchy	
27965	kolky		kolky	
27966	qoedaiin		qoedaiin	
27967	dolor		dolor	
27968	shedy		shedy	
27969	qokchdy		qokchdy	
27970	ofchedy		ofchedy	
27971	tolpchy		tolpchy	
27972	doiiin		doiiin	
27973	chocfhdy		chocfhdy	
27974	opailo		opailo	
27975	ykcheshd		ykcheshd	
27976	ol		ol	
27977	air		air	
27978	okaiin		okaiin	
27979	otedy		otedy	
27980	ykeeey		ykeeey	
27981	teos		teos	
27982	lair		lair	
27983	sheod		sheod	
27984	chody		chody	
27985	otchedair		otchedair	
27986	okom		okom	
27987	solpchd		solpchd	
27988	oiin		oiin	
27989	chcthdy		chcthdy	
27990	qodair		qodair	
27991	ol		ol	
27992	daldy		daldy	
27993	qopdain		qopdain	
27994	opdaiin		opdaiin	
27995	opdairody		opdairody	
27996	opdaildo		opdaildo	
27997	ary		ary	
27998	qoedy		qoedy	
27999	otair		otair	
28000	otar		otar	
28001	okod		okod	
28002	chodar		chodar	
28003	y		y	
28004	dal		dal	
28005	oeedy		oeedy	
28006	qokolkchdy		qokolkchdy	
28007	dalol		dalol	
28008	y		y	
28009	qokaiin		qokaiin	
28010	ched		ched	
28011	al		al	
28012	cheoal		cheoal	
28013	sheedo		sheedo	
28014	lkol		lkol	
28015	dair		dair	
28016	dair		dair	
28017	chdair		chdair	
28018	cheoty		cheoty	
28019	otal		otal	
28020	cheo		cheo	
28021	dair		dair	
28022	chekor		chekor	
28023	otol		otol	
28024	chedy		chedy	
28025	qokeedain		qokeedain	
28026	cheedy		cheedy	
28027	qokey		qokey	
28028	qokeeodaiin		qokeeodaiin	
28029	daiin		daiin	
28030	octhd		octhd	
28031	akaiin		akaiin	
28032	otchedy		otchedy	
28033	qokchedy		qokchedy	
28034	chckhd		chckhd	
28035	pairody		pairody	
28036	shedar		shedar	
28037	qopchdy		qopchdy	
28038	dchedy		dchedy	
28039	dol		dol	
28040	qopchedy		qopchedy	
28041	daiin		daiin	
28042	ofchedaiin		ofchedaiin	
28043	chodaiin		chodaiin	
28044	opair		opair	
28045	dar		dar	
28046	oty		oty	
28047	sair		sair	
28048	chedaiin		chedaiin	
28049	dalchdy		dalchdy	
28050	daiidy		daiidy	
28051	olchedy		olchedy	
28052	chedaiin		chedaiin	
28053	oteedy		oteedy	
28054	qoted		qoted	
28055	aiin		aiin	
28056	otar		otar	
28057	otedy		otedy	
28058	do		do	
28059	rol		rol	
28060	lcheey		lcheey	
28061	lchedo		lchedo	
28062	lcheo		lcheo	
28063	dkair		dkair	
28064	tchedair		tchedair	
28065	shodaiin		shodaiin	
28066	dair		dair	
28067	kchedy		kchedy	
28068	qopeedy		qopeedy	
28069	chdypdaiin		chdypdaiin	
28070	qokairolchdy		qokairolchdy	
28071	rodeedy		rodeedy	
28072	qcphhedy		qcphhedy	
28073	tchedaiin		tchedaiin	
28074	oldal		oldal	
28075	chor		chor	
28076	chpeeeey		chpeeeey	
28077	chcphey		chcphey	
28078	cphochy		cphochy	
28079	chos		chos	
28080	aiir		aiir	
28081	chty		chty	
28082	chopo		chopo	
28083	sair		sair	
28084	cphy		cphy	
28085	dair		dair	
28086	oaiil		oaiil	
28087	chey		chey	
28088	qokeedy		qokeedy	
28089	chedy		chedy	
28090	qoeey		qoeey	
28091	qokodaiin		qokodaiin	
28092	cheey		cheey	
28093	kais		kais	
28094	aiy		aiy	
28095	okol		okol	
28096	aiir		aiir	
28097	otair		otair	
28098	or		or	
28099	airy		airy	
28100	ycheeodaiin		ycheeodaiin	
28101	olkaiir		olkaiir	
28102	qokaiin		qokaiin	
28103	chodaiin		chodaiin	
28104	okar		okar	
28105	olkaiin		olkaiin	
28106	okaiin		okaiin	
28107	cheody		cheody	
28108	airoy		airoy	
28109	olam		olam	
28110	pchedairs		pchedairs	
28111	oeail		oeail	
28112	chotar		chotar	
28113	qokeedair		qokeedair	
28114	olkaiin		olkaiin	
28115	opdaiin		opdaiin	
28116	otol		otol	
28117	dair		dair	
28118	chdy		chdy	
28119	tedair		tedair	
28120	aiisaim		aiisaim	
28121	chol		chol	
28122	oeedy		oeedy	
28123	keedy		keedy	
28124	chcheky		chcheky	
28125	cheodeey		cheodeey	
28126	keedeedy		keedeedy	
28127	daiiin		daiiin	
28128	ald		ald	
28129	air		air	
28130	ar		ar	
28131	shol		shol	
28132	chedy		chedy	
28133	otchedy		otchedy	
28134	qoty		qoty	
28135	ychedar		ychedar	
28136	okeedy		okeedy	
28137	lkeede		lkeede	
28138	aiin		aiin	
28139	oeedaiin		oeedaiin	
28140	qoaiin		qoaiin	
28141	ykedy		ykedy	
28142	okair		okair	
28143	olkeedy		olkeedy	
28144	qoain		qoain	
28145	ain		ain	
28146	okeey		okeey	
28147	ram		ram	
28148	tcheodaiin		tcheodaiin	
28149	chaiin		chaiin	
28150	qokaiin		qokaiin	
28151	otaiin		otaiin	
28152	otalkain		otalkain	
28153	otchedain		otchedain	
28154	qotcho		qotcho	
28155	chdy		chdy	
28156	dair		dair	
28157	qotar		qotar	
28158	pcheos		pcheos	
28159	air		air	
28160	oy		oy	
28161	sheo		sheo	
28162	qokchey		qokchey	
28163	sheekas		sheekas	
28164	oar		oar	
28165	ytched		ytched	
28166	lked		lked	
28167	okchdar		okchdar	
28168	otal		otal	
28169	kar		kar	
28170	ychedar		ychedar	
28171	aikhdy		aikhdy	
28172	otarain		otarain	
28173	ykeodaiin		ykeodaiin	
28174	qoeedaiin		qoeedaiin	
28175	qokal		qokal	
28176	sain		sain	
28177	otchedy		otchedy	
28178	qokar		qokar	
28179	odar		odar	
28180	or		or	
28181	aiin		aiin	
28182	otshedy		otshedy	
28183	okaiin		okaiin	
28184	yky		yky	
28185	ols		ols	
28186	ol		ol	
28187	kaiin		kaiin	
28188	chees		chees	
28189	air		air	
28190	qotaiin		qotaiin	
28191	chedaiiin		chedaiiin	
28192	todaiin		todaiin	
28193	cheoltchedaiin		cheoltchedaiin	
28194	daiin		daiin	
28195	okar		okar	
28196	qoeedain		qoeedain	
28197	ycho		ycho	
28198	oedair		oedair	
28199	opchedy		opchedy	
28200	qetchar		qetchar	
28201	yteedy		yteedy	
28202	qotey		qotey	
28203	qoedaiin		qoedaiin	
28204	qokchedy		qokchedy	
28205	teedy		teedy	
28206	qoteeedy		qoteeedy	
28207	qotar		qotar	
28208	otees		otees	
28209	chos		chos	
28210	otchdy		otchdy	
28211	poedair		poedair	
28212	qotol		qotol	
28213	qodaiin		qodaiin	
28214	otaiin		otaiin	
28215	qotar		qotar	
28216	qotchey		qotchey	
28217	qotaiin		qotaiin	
28218	cheopy		cheopy	
28219	qopoiin		qopoiin	
28220	cheody		cheody	
28221	ycheedy		ycheedy	
28222	qeoodaiin		qeoodaiin	
28223	daiiral		daiiral	
28224	chedal		chedal	
28225	chos		chos	
28226	oral		oral	
28227	tedy		tedy	
28228	qotchdy		qotchdy	
28229	qotar		qotar	
28230	cheo		cheo	
28231	dain		dain	
28232	ydaiin		ydaiin	
28233	chedy		chedy	
28234	qoal		qoal	
28235	cheey		cheey	
28236	qokair		qokair	
28237	okeedy		okeedy	
28238	chotal		chotal	
28239	chol		chol	
28240	okain		okain	
28241	ar		ar	
28242	dor		dor	
28243	opaiin		opaiin	
28244	pchdol		pchdol	
28245	dar		dar	
28246	chedain		chedain	
28247	chodalr		chodalr	
28248	fcheey		fcheey	
28249	dchedy		dchedy	
28250	qocphdy		qocphdy	
28251	otdady		otdady	
28252	qotedar		qotedar	
28253	daiin		daiin	
28254	dshedal		dshedal	
28255	qoteody		qoteody	
28256	choddy		choddy	
28257	otol		otol	
28258	chedal		chedal	
28259	otain		otain	
28260	chedol		chedol	
28261	chedain		chedain	
28262	shedy		shedy	
28263	qotched		qotched	
28264	dl		dl	
28265	oeos		oeos	
28266	qotcheo		qotcheo	
28267	odain		odain	
28268	qotain		qotain	
28269	otar		otar	
28270	qotchd		qotchd	
28271	dol		dol	
28272	qotchedy		qotchedy	
28273	choty		choty	
28274	ol		ol	
28275	lchdain		lchdain	
28276	dal		dal	
28277	qokedy		qokedy	
28278	cheocthedy		cheocthedy	
28279	qoted		qoted	
28280	qotedol		qotedol	
28281	chear		chear	
28282	qotedy		qotedy	
28283	okeedy		okeedy	
28284	daiin		daiin	
28285	chedain		chedain	
28286	oky		oky	
28287	tedcheo		tedcheo	
28288	cheo		cheo	
28289	cthedy		cthedy	
28290	qotchedy		qotchedy	
28291	qotaiin		qotaiin	
28292	opchedy		opchedy	
28293	shedy		shedy	
28294	qepoepy		qepoepy	
28295	chedar		chedar	
28296	dairy		dairy	
28297	ytedshedy		ytedshedy	
28298	otaiin		otaiin	
28299	cheedar		cheedar	
28300	cheey		cheey	
28301	s		s	
28302	aiin		aiin	
28303	chedky		chedky	
28304	chedaiiin		chedaiiin	
28305	shod		shod	
28306	chokchedy		chokchedy	
28307	pchedchdy		pchedchdy	
28308	qoteedy		qoteedy	
28309	qokedain		qokedain	
28310	chdaiin		chdaiin	
28311	qokedy		qokedy	
28312	chedain		chedain	
28313	qoeedy		qoeedy	
28314	qotey		qotey	
28315	qotaiin		qotaiin	
28316	soes		soes	
28317	oeeos		oeeos	
28318	aiin		aiin	
28319	olkeey		olkeey	
28320	keol		keol	
28321	qotcheedy		qotcheedy	
28322	qockhed		qockhed	
